MLII,V1
0.180627621,0.235986634
0.177987753,0.225884578
0.175335749,0.226130653
0.175117277,0.236698959
0.174941286,0.242125576
0.177210965,0.252784541
0.17220432,0.23747604
0.186653801,0.248044345
0.191369151,0.253380304
0.193657036,0.248251567
0.183771187,0.253496866
0.183631608,0.243200539
0.181058496,0.222530177
0.178521796,0.207040356
0.17845504,0.207156919
0.171105892,0.228112211
0.166202414,0.238771175
0.166184208,0.25468839
0.16862381,0.249883438
0.163762812,0.250259027
0.173478738,0.255763353
0.178333667,0.266357561
0.180773269,0.24053256
0.180773269,0.235481531
0.178370079,0.214875926
0.180846093,0.220211884
0.176063988,0.225508988
0.171312227,0.246399523
0.173873201,0.262161322
0.169139646,0.257188002
0.176585893,0.25220173
0.181568263,0.247189556
0.176798296,0.262873647
0.17931679,0.268105994
0.169637276,0.268093043
0.172082946,0.252538466
0.172082946,0.226648707
0.176901463,0.226739367
0.171955505,0.231997617
0.169430942,0.242410506
0.183953247,0.237320624
0.181434753,0.247914832
0.183771187,0.268960783
0.18366802,0.284813241
0.183528441,0.295381547
0.183358518,0.316246179
0.197771588,0.300691602
0.207287248,0.279956483
0.214357238,0.269673108
0.21412056,0.269724913
0.22363622,0.300872921
0.223435954,0.300872921
0.232981958,0.285292442
0.244973632,0.285344247
0.254525704,0.275138579
0.268932705,0.28050044
0.27117204,0.280629954
0.266104709,0.270320676
0.26102524,0.254792001
0.253487963,0.244469772
0.253214873,0.244521577
0.250490044,0.244599285
0.245325614,0.249818681
0.247479989,0.239418743
0.237515248,0.228992903
0.230038657,0.223851215
0.220243839,0.229148319
0.205721533,0.250025903
0.198694024,0.265632285
0.194354932,0.27074807
0.187897877,0.265463918
0.184195993,0.255141688
0.175942615,0.239923846
0.167938051,0.230262135
0.167367597,0.221001917
0.157032668,0.227645962
0.153816277,0.20860747
0.157597053,0.205395534
0.158525558,0.228086308
0.156577518,0.245324561
0.156692823,0.251644822
0.149216232,0.257421126
0.146436786,0.231531368
0.148439444,0.236465834
0.148014638,0.241322592
0.142759177,0.225405377
0.139973662,0.240713879
0.142085556,0.240519608
0.141769986,0.235222504
0.146321481,0.230003108
0.148372689,0.219654976
0.150369278,0.219758587
0.152347661,0.235390872
0.15430177,0.225042739
0.165983942,0.235339066
0.189833779,0.214487385
0.235603619,0.219654976
0.29596252,0.204100399
0.383102421,0.193752266
0.499456855,0.204191058
0.630448899,0.219875149
0.771229693,0.287494172
0.892572566,0.401880537
0.967702587,0.568240688
0.99419836,0.72418795
0.950121677,0.854064135
0.8452006,0.937108222
0.684320401,0.937030513
0.506399403,0.869450345
0.333363677,0.718826089
0.199288753,0.563047195
0.111487368,0.37093975
0.079681517,0.209993265
0.08197547,0.106201109
0.101322361,0.075169663
0.120644977,0.111575921
0.147274261,0.168782055
0.149550009,0.215536445
0.146952622,0.236310418
0.139506375,0.262226079
0.124771667,0.236206807
0.112494766,0.230987411
0.102669604,0.220626328
0.095296181,0.215458737
0.09765689,0.220691084
0.102469338,0.215575299
0.10970925,0.205240118
0.114521698,0.215691861
0.121798023,0.241698182
0.121761611,0.236595348
0.116821721,0.231375952
0.111809007,0.205317826
0.104259593,0.199968917
0.106292594,0.194632959
0.108155673,0.178974771
0.107299992,0.189335855
0.111014013,0.184142361
0.114436737,0.189232244
0.112707169,0.20448894
0.110759129,0.224641247
0.108683647,0.233992126
0.109035629,0.217025851
0.109545397,0.194568202
0.112786061,0.182251464
0.106668851,0.17505051
0.108289184,0.178443765
0.110285773,0.182238512
0.107700524,0.191718904
0.105297334,0.175672175
0.102991243,0.175516759
0.098300168,0.170336217
0.108186017,0.185981454
0.105861719,0.175659224
0.113216936,0.154859348
0.110813747,0.144252189
0.113271554,0.117909133
0.11328976,0.122701135
0.118199307,0.137906025
0.120711733,0.14282754
0.118375298,0.142672124
0.118508809,0.14254261
0.118666594,0.152787132
0.12616139,0.152657618
0.128813395,0.162915091
0.136320328,0.15238564
0.14383333,0.141895042
0.136739066,0.120978604
0.136957538,0.110436202
0.137188147,0.089519764
0.134979154,0.089442056
0.135203695,0.084235611
0.142722765,0.073939284
0.142965512,0.079262291
0.145666066,0.07944361
0.150806222,0.090050769
0.151079311,0.10067088
0.153779865,0.090504067
0.158920021,0.080337253
0.164035902,0.075363933
0.164254374,0.065184168
0.164466777,0.060184945
0.167112713,0.050044035
0.16486124,0.02954204
0.16748897,0.045355644
0.172574508,0.06644045
0.170365515,0.082396519
0.165735127,0.088017407
0.168405338,0.083199503
0.16377495,0.067981661
0.166445161,0.068266591
0.166651495,0.06855152
0.166833555,0.074029944
0.171846269,0.074353727
0.181689637,0.064316427
0.174516479,0.069859607
0.181956658,0.075389836
0.172380311,0.101732891
0.179887244,0.112469564
0.180099647,0.11806455
0.192467578,0.139240015
0.202389839,0.144796146
0.207426827,0.171100347
0.210012077,0.187017562
0.215000516,0.208167124
0.207809153,0.19818163
0.20791232,0.188183184
0.200720957,0.198997565
0.200830193,0.214979537
0.203421511,0.225832772
0.196290835,0.241957209
0.201346029,0.252862249
0.201515951,0.24818681
0.201679805,0.259065948
0.194518786,0.26472569
0.189754887,0.270346578
0.184978851,0.260399938
0.185033469,0.234924623
0.185063812,0.23021033
0.182678828,0.209954411
0.185154842,0.210498368
0.18761265,0.221481117
0.190112938,0.237696213
0.190185762,0.243576128
0.197577391,0.25458478
0.197668421,0.265554577
0.200199052,0.271279076
0.19300162,0.277042429
0.193086582,0.272405844
0.188286271,0.252175828
0.185919493,0.237152256
0.178667443,0.232489768
0.17872813,0.238227219
0.18366802,0.249209967
0.183734775,0.260244522
0.186253269,0.260879138
0.191193159,0.251126768
0.18638678,0.246451329
0.188899206,0.246904626
0.18897203,0.252525514
0.188996304,0.268494535
0.184129238,0.258431332
0.189020579,0.243135782
0.193905851,0.222633787
0.193936194,0.222931669
0.196406139,0.244094182
0.196424345,0.244508626
0.194021155,0.255297104
0.194087911,0.245259804
0.196612474,0.235118893
0.201600913,0.261254727
0.199270547,0.271848935
0.196976593,0.266888567
0.197116172,0.272289281
0.189985496,0.256903072
0.192625363,0.231142828
0.187994975,0.231350049
0.185840601,0.24197016
0.188559361,0.247396778
0.188820313,0.252758639
0.193960469,0.242527068
0.206383017,0.253030617
0.20908964,0.237540797
0.209368799,0.242811998
0.207202287,0.242902658
0.200168709,0.248147956
0.197983991,0.242967414
0.190895795,0.227464643
0.191071786,0.232735844
0.186350368,0.248458789
0.181616813,0.253833601
0.17931679,0.274788893
0.181871696,0.264583225
0.181999138,0.254377558
0.189390767,0.23891364
0.191891055,0.24417189
0.194379206,0.254545926
0.191945673,0.249352432
0.194367069,0.249339481
0.19920986,0.254545926
0.20646191,0.259791224
0.211292564,0.275475315
0.216135355,0.291133503
0.220978147,0.301637051
0.225839144,0.312088794
0.22826054,0.291418432
0.230688004,0.28632855
0.233103331,0.286367404
0.247662048,0.296819147
0.247601362,0.317670828
0.252401673,0.307374501
0.259641585,0.281471792
0.264460102,0.260762576
0.262002294,0.250414443
0.259568761,0.240092214
0.254701695,0.260969797
0.254738107,0.271499249
0.245107142,0.271551054
0.255065815,0.26118997
0.255442072,0.245544734
0.253597199,0.24024763
0.249616157,0.235002331
0.241089689,0.235041185
0.230499876,0.224861421
0.220207427,0.209786044
0.207675642,0.215899083
0.19762594,0.237981143
0.199634667,0.265593431
0.198954977,0.283090711
0.197862618,0.290201005
0.19146018,0.265943118
0.179753734,0.246451329
0.172598783,0.242099674
0.160364362,0.23728177
0.150466377,0.237268818
0.145447594,0.226596902
0.147765823,0.22619541
0.150114394,0.21548464
0.157390719,0.2308838
0.157372513,0.246386572
0.150017296,0.2619541
0.145065268,0.256773559
0.147377428,0.235921877
0.147207506,0.220224836
0.144585844,0.225275864
0.146800905,0.230326892
0.139281835,0.219823344
0.13418416,0.214539191
0.131520017,0.193648656
0.121543139,0.188403357
0.128588854,0.172887634
0.1429291,0.219719733
0.174291939,0.240610268
0.212967514,0.256242553
0.273544887,0.23546858
0.351169128,0.214655753
0.467735965,0.193752266
0.586754541,0.19368751
0.713097991,0.23518365
0.829737652,0.318292493
0.91960845,0.432549345
0.970573064,0.578057815
0.970475965,0.723566285
0.899836753,0.83786199
0.77812976,0.93135782
0.627256783,0.941693001
0.461794746,0.853312957
0.318246643,0.707791535
0.211231877,0.525954515
0.145587173,0.354543335
0.111548055,0.224706004
0.096983269,0.141558307
0.109187346,0.110332591
0.123873505,0.110345542
0.136120062,0.146687043
0.138656763,0.209008962
0.13875993,0.25573745
0.138869166,0.276459618
0.12924427,0.2815495
0.119613305,0.250259027
0.114849406,0.218942651
0.107639837,0.203193804
0.100436337,0.203064291
0.093244974,0.197793089
0.088511418,0.20812827
0.098397267,0.213334715
0.096151862,0.202999534
0.101225263,0.203064291
0.098943446,0.208231881
0.094143135,0.223695799
0.098949515,0.233901466
0.101122095,0.2284878
0.105485463,0.212738952
0.099853745,0.191822515
0.101225263,0.176125473
0.099865883,0.175853494
0.098257687,0.190928871
0.091563955,0.200590582
0.084803466,0.194373932
0.082995005,0.182678858
0.083826412,0.191576439
0.077678859,0.205512097
0.079196024,0.203815469
0.085938306,0.196977154
0.083262027,0.190384914
0.083255958,0.17380718
0.085847276,0.157682744
0.086059679,0.147153292
0.083856755,0.152437445
0.086514829,0.157708646
0.08428763,0.162863285
0.091776358,0.147153292
0.094410157,0.152178418
0.099483557,0.151971196
0.107026902,0.15172512
0.100023668,0.161814226
0.097887499,0.151116407
0.100660877,0.145637984
0.091242316,0.140263172
0.091576092,0.129785526
0.099210467,0.134901311
0.10200812,0.129694866
0.109703182,0.134849505
0.114988985,0.12447547
0.125160061,0.108933844
0.130482276,0.109063358
0.133334547,0.119553955
0.133747216,0.11443817
0.129292819,0.109309434
0.124856628,0.093793711
0.125293571,0.067916904
0.120845243,0.073291716
0.118860791,0.078718334
0.121731268,0.07896441
0.12946881,0.068823499
0.142055213,0.069108429
0.14732281,0.064225768
0.154993598,0.064536601
0.160212646,0.080389059
0.153251892,0.080609232
0.158440597,0.065158266
0.161213975,0.044500855
0.154271427,0.034256333
0.157093354,0.024076568
0.152608614,0.024335596
0.153009145,0.035007512
0.148530474,0.035305393
0.148906731,0.025229239
0.151680109,0.035940009
0.154435281,0.062257162
0.157166178,0.072967932
0.159891007,0.078446355
0.162615836,0.068292493
0.162919269,0.042597006
0.160801306,0.037701394
0.156243742,0.048438067
0.151667971,0.048800705
0.159247729,0.080337253
0.152195945,0.080712843
0.159727153,0.091449516
0.174571097,0.112586127
0.182108374,0.149367974
0.187193912,0.16013055
0.187424521,0.17609957
0.185233734,0.186758535
0.183036879,0.16625654
0.190543813,0.166580324
0.185852738,0.192897477
0.185998386,0.198531316
0.186137965,0.219784489
0.181410478,0.240998808
0.188874931,0.225897529
0.184147444,0.247215459
0.18425668,0.258159353
0.181932383,0.248355178
0.179565605,0.243718593
0.177174553,0.233823758
0.17474102,0.229096513
0.174722814,0.229575714
0.17958988,0.245661296
0.169843611,0.235831218
0.169873954,0.241542765
0.162627973,0.252525514
0.157827662,0.258262964
0.157870143,0.258819873
0.160309744,0.264622079
0.157870143,0.270476092
0.165152536,0.239975651
0.169952847,0.245803761
0.167440421,0.241167176
0.164903721,0.241749987
0.159903144,0.247539243
0.157311826,0.243045123
0.149847373,0.233383412
0.154532379,0.244469772
0.15435032,0.255465472
0.156595724,0.276848158
0.166123522,0.277405067
0.165911118,0.26232969
0.17297504,0.247241361
0.182478562,0.252901103
0.174941286,0.248135005
0.169837542,0.264116977
0.162306334,0.254131482
0.152359799,0.249391286
0.157038736,0.239444646
0.154441349,0.245013728
0.154271427,0.25573745
0.161420309,0.26118997
0.171033068,0.256255504
0.173345228,0.246166399
0.17564525,0.251644822
0.173072138,0.241503911
0.165625891,0.252033363
0.158161439,0.257330467
0.160412912,0.231363001
0.157809456,0.226221313
0.155218138,0.241957209
0.152608614,0.257680153
0.152438691,0.278570688
0.154678027,0.283828939
0.152026022,0.273493757
0.154228946,0.252745687
0.146679532,0.252797493
0.148827838,0.247642853
0.146084803,0.247603999
0.153039489,0.247526291
0.152663232,0.242293944
0.149835236,0.216365332
0.154289633,0.216481894
0.153870895,0.23221779
0.155861416,0.253082422
0.148087462,0.273882298
0.145162367,0.268701756
0.151959267,0.263495312
0.148979555,0.268688805
0.153270098,0.284217479
0.160000243,0.289333264
0.16186939,0.289229653
0.161323211,0.294319536
0.172956834,0.289126043
0.177271651,0.30478423
0.176719403,0.315248925
0.183473823,0.325687717
0.18049411,0.325674766
0.18480286,0.320416516
0.186665938,0.31519712
0.195805342,0.299551883
0.202499075,0.299500078
0.211620272,0.283790084
0.223175002,0.262899549
0.225013806,0.247124799
0.224461558,0.231466611
0.214266208,0.231479563
0.206601489,0.247189556
0.203973759,0.257628348
0.203979828,0.278376418
0.196964456,0.262705279
0.192661775,0.252162876
0.186235064,0.231375952
0.187406315,0.252370098
0.176640511,0.23728177
0.161122945,0.248497643
0.152893841,0.254869709
0.142061281,0.245972129
0.133389165,0.263275139
0.124358998,0.275462363
0.122234966,0.287455318
0.112464422,0.278272807
0.109715319,0.273843444
0.118976096,0.248173859
0.113544644,0.268960783
0.108064643,0.268792416
0.097729714,0.252939958
0.097177466,0.252629125
0.094203822,0.226415583
0.091236247,0.221144382
0.090714342,0.210822152
0.090186369,0.236945034
0.096940788,0.263067917
0.098803867,0.278674299
0.100636603,0.283790084
0.097577997,0.268080091
0.092049447,0.257576543
0.088905881,0.247047091
0.083316645,0.231324147
0.075281738,0.205227167
0.074541361,0.189491271
0.088390045,0.204994042
0.121682718,0.230961509
0.171991917,0.236245661
0.249094252,0.251955655
0.345695195,0.226078848
0.456933748,0.205369632
0.575460763,0.200163187
0.696445585,0.262459203
0.800395677,0.366290214
0.887304968,0.46491478
0.915797331,0.573978138
0.885884902,0.677886857
0.807338225,0.745454074
0.677717698,0.797531472
0.531098852,0.813254416
0.389389553,0.782184116
0.259908606,0.662759675
0.166954928,0.517354815
0.105667522,0.356382428
0.080913455,0.210925763
0.06833919,0.122571621
0.072799655,0.12246801
0.074838725,0.153564213
0.084178394,0.189879811
0.078935071,0.205473243
0.07613135,0.22628607
0.066045236,0.241879501
0.053555932,0.25229239
0.045933694,0.262705279
0.035877923,0.257537688
0.035580558,0.242009014
0.035271057,0.216067451
0.034961555,0.216041548
0.034658122,0.210796249
0.031933293,0.226273118
0.026811344,0.231414806
0.021719737,0.236582397
0.019104144,0.220976014
0.026259095,0.22102782
0.028565187,0.221092576
0.021143214,0.236673056
0.013672693,0.252188779
0.013405672,0.252111071
0.012986934,0.231194633
0.005061263,0.220678133
0.009030167,0.210174584
0.007846778,0.220419106
0.006372094,0.209798995
0.007063921,0.204229912
0.012410411,0.193234212
0.017635528,0.18183702
0.020451387,0.196070559
0.023388619,0.209915557
0.016864808,0.21310159
0.010686912,0.211016422
0,0.198686733
0.001826667,0.181500285
0.001492891,0.180334663
0.006202171,0.18480288
0.013448152,0.184492048
0.020730545,0.18441434
0.02800687,0.168885665
0.032825386,0.15860229
0.032740425,0.158615241
0.02533059,0.174079159
0.020378563,0.163433145
0.020317876,0.16309641
0.022733203,0.152359737
0.032461267,0.146855411
0.04218933,0.130964099
0.049495998,0.125511579
0.059224061,0.135626587
0.054350926,0.135406414
0.05682694,0.124889913
0.059333297,0.135315754
0.059430395,0.114658343
0.0595457,0.140768274
0.062112744,0.140897788
0.076847452,0.140936642
0.089148628,0.130536704
0.098979858,0.104659897
0.101498352,0.078744237
0.104004709,0.084067243
0.099216536,0.094596695
0.106626371,0.079119826
0.11646367,0.068978915
0.116585043,0.064096254
0.126452686,0.059187691
0.138747793,0.059420815
0.151055037,0.06997617
0.156055613,0.075286225
0.151303852,0.070261099
0.156274085,0.054900793
0.144173175,0.060301508
0.146667395,0.03977361
0.144276343,0.045200228
0.154040818,0.045446304
0.166257032,0.024944309
0.163878117,0.009700565
0.166366268,0.004895612
0.178612826,0
0.183564853,0.036639382
0.188492605,0.042053049
0.195841754,0.042247319
0.203178765,0.021680568
0.208057968,0.001100865
0.215352498,0.001321038
0.222665234,0.022354038
0.2275323,0.02781951
0.237284638,0.059304253
0.237327119,0.075260322
0.249543333,0.080816453
0.25204969,0.096772522
0.261868783,0.117922085
0.266820811,0.144200383
0.26931503,0.160117598
0.266923978,0.150041444
0.262069049,0.165945708
0.25476845,0.171475936
0.259623379,0.182199658
0.25472597,0.213749158
0.257159503,0.224511734
0.257183777,0.230132622
0.266948253,0.225366523
0.276706659,0.215471688
0.284031533,0.23671191
0.288910736,0.242384603
0.293765665,0.273972958
0.284031533,0.274309693
0.279158398,0.243472517
0.276712728,0.249080454
0.283995121,0.249572605
0.293711047,0.255284153
0.30099344,0.255815158
0.300981302,0.26156556
0.298547769,0.251670725
0.300981302,0.246995286
0.298547769,0.263080868
0.298547769,0.284308139
0.298565975,0.289929027
0.305872643,0.285137025
0.31073364,0.269867378
0.31073364,0.259830078
0.313161105,0.260257473
0.313167173,0.265943118
0.313155036,0.26644822
0.305854437,0.272107962
0.31313683,0.267380718
0.320413154,0.278259856
0.320394948,0.289151945
0.320376742,0.289657048
0.320358536,0.305677874
0.315455059,0.280073046
0.31544899,0.264842252
0.310557649,0.259998446
0.310521237,0.249961146
0.310496963,0.260684868
0.312888015,0.286950215
0.320158271,0.276848158
0.322573598,0.282300679
0.322616078,0.272107962
0.322694971,0.282702171
0.313076143,0.2724706
0.313203585,0.288115837
0.3109157,0.288102886
0.306170007,0.2724706
0.3062489,0.24129669
0.299033262,0.251735482
0.296690759,0.262161322
0.301660992,0.267432523
0.309070827,0.29339999
0.311613596,0.277780656
0.309301436,0.267328913
0.306971071,0.272535357
0.311917029,0.282935295
0.316790164,0.288115837
0.314326288,0.277702948
0.302073661,0.27762524
0.294669895,0.256851267
0.287241854,0.246503134
0.282241278,0.262187225
0.286962696,0.257097342
0.284383515,0.27275553
0.28671995,0.257162099
0.291483848,0.246839869
0.298663074,0.257278661
0.293668566,0.272897995
0.300829586,0.28327203
0.300677869,0.277961975
0.295653018,0.267419572
0.29791056,0.251670725
0.295307105,0.256812413
0.295167525,0.27762524
0.302328545,0.288115837
0.304628568,0.293412941
0.311789587,0.28824535
0.323817673,0.293438844
0.323678094,0.303799927
0.338133644,0.303748122
0.33796979,0.303657463
0.347521862,0.272315184
0.354670745,0.24617935
0.357019317,0.225314718
0.3522008,0.220056468
0.342709414,0.230456406
0.333491119,0.225262913
0.334310388,0.235623996
0.328144628,0.22514635
0.329576832,0.2304046
0.333697453,0.251476454
0.335578738,0.241620474
0.332665781,0.221623582
0.319945868,0.207040356
0.311892755,0.182212609
0.293783871,0.199075273
0.280220414,0.221196187
0.263865373,0.243278247
0.252061828,0.244340258
0.240033742,0.224291561
0.230281404,0.23498938
0.225341514,0.234859866
0.222810882,0.255310055
0.220292388,0.244612236
0.217773894,0.23919857
0.217695001,0.202662799
0.217597903,0.197339792
0.215061202,0.207623167
0.210084901,0.202403771
0.202650791,0.212777807
0.200077679,0.202429674
0.192631432,0.186875097
0.187618718,0.192042688
0.187491276,0.202300161
0.192212694,0.217725224
0.189615308,0.233163239
0.182138717,0.217466197
0.174643921,0.196601565
0.167118782,0.180865669
0.157141903,0.149497487
0.152032091,0.154457856
0.149355812,0.174998705
0.163708195,0.195591359
0.197492429,0.185048956
0.258051596,0.184906491
0.335645493,0.18469927
0.442417512,0.184479097
0.558899388,0.194632959
0.682663657,0.220406154
0.80151231,0.277301456
0.891152499,0.365344765
0.946711089,0.526045174
0.941425286,0.676410403
0.885059564,0.832059783
0.780065663,0.925452002
0.64344797,0.935787183
0.492223011,0.868194063
0.355587113,0.72265969
0.240895492,0.545951407
0.170013533,0.379681915
0.123491179,0.213373569
0.108635097,0.109374191
0.113283692,0.067670828
0.125281434,0.072670051
0.142188723,0.11921722
0.154247152,0.176177278
0.146837317,0.222815106
0.137024293,0.227853183
0.117489274,0.227684816
0.107724798,0.222297052
0.102863801,0.222102782
0.105327677,0.232295498
0.102948762,0.237294721
0.110334323,0.226700513
0.105527943,0.210886909
0.100733701,0.179466922
0.095945528,0.15851163
0.088711684,0.163471999
0.079068582,0.17887116
0.076750353,0.194296223
0.084202669,0.214901829
0.094130998,0.199088225
0.099216536,0.21960317
0.104308142,0.2088924
0.09725029,0.224149096
0.092632039,0.223864166
0.090441252,0.18718593
0.083401606,0.171307569
0.076337685,0.170983785
0.076531882,0.186214578
0.069340519,0.201393566
0.069304107,0.216598456
0.076355891,0.195526602
0.085543843,0.190035228
0.089530953,0.184504999
0.090696136,0.173638813
0.089106147,0.188481065
0.087285549,0.187457908
0.078134008,0.175749883
0.076477264,0.153395845
0.072714694,0.136053981
0.069389068,0.139537896
0.071428138,0.148448428
0.078728737,0.168225146
0.081465703,0.178029322
0.081951196,0.177796197
0.089797974,0.177666684
0.090344154,0.156672538
0.088432526,0.151103455
0.093779016,0.155908408
0.089379237,0.155442159
0.08986473,0.13422784
0.087947033,0.12342641
0.086114297,0.102250945
0.09163071,0.107107703
0.085028007,0.127687406
0.090617243,0.13279024
0.091339414,0.132751386
0.094501186,0.122260788
0.10495142,0.106550795
0.108070712,0.111640678
0.116075276,0.101188934
0.111906106,0.111588872
0.11261007,0.085634357
0.113314035,0.075299176
0.11890934,0.054538155
0.117228321,0.054538155
0.115565508,0.059822307
0.11877583,0.085932239
0.117137291,0.096552349
0.117901943,0.096733668
0.118666594,0.076037404
0.119413039,0.060547583
0.12017769,0.071012278
0.123388012,0.071102937
0.119297735,0.05038077
0.117634922,0.055651971
0.111105042,0.045355644
0.114327501,0.045498109
0.112682894,0.066479304
0.11347182,0.07715122
0.119127812,0.082616692
0.122374546,0.093236803
0.12561521,0.077850593
0.128837669,0.062451432
0.127199131,0.057439258
0.127951645,0.073188105
0.121397491,0.083730508
0.136726928,0.078705383
0.137473374,0.073680257
0.140689764,0.084326271
0.148791426,0.089882402
0.152056366,0.116264311
0.16019444,0.153046159
0.161001572,0.153369942
0.173958163,0.169222401
0.179577743,0.179881366
0.182739515,0.19569497
0.188316614,0.211508574
0.189038785,0.211819406
0.187333491,0.217323732
0.173466601,0.228060405
0.166918516,0.223203647
0.162810033,0.228811584
0.170838871,0.244806507
0.166706113,0.260840284
0.177162416,0.261254727
0.185154842,0.24607574
0.176088263,0.236025488
0.171864475,0.251955655
0.167628549,0.257498834
0.158537695,0.273429001
0.154338182,0.279075791
0.142844139,0.269142102
0.150818359,0.259221365
0.149070585,0.244107134
0.161936146,0.265360307
0.167513245,0.276226493
0.177939204,0.287053826
0.176155018,0.271952546
0.17678009,0.267160545
0.177380887,0.251942703
0.173096413,0.241918355
0.17125154,0.24742268
0.162099999,0.258159353
0.160255127,0.248122054
0.163295526,0.253665233
0.156638205,0.243640885
0.162148549,0.264790447
0.165249634,0.280733565
0.165911118,0.291457286
0.173836789,0.286548723
0.172010123,0.265956069
0.167713511,0.255711547
0.170699292,0.245428172
0.17125154,0.250738227
0.171803788,0.266461172
0.167501108,0.266603637
0.165656235,0.266720199
0.163829568,0.261669171
0.164484983,0.251385795
0.172453135,0.27227633
0.17560277,0.282728073
0.183637677,0.27753458
0.181956658,0.272289281
0.182678828,0.25659224
0.171196922,0.235688753
0.162118205,0.225211107
0.15547909,0.245959177
0.158537695,0.245894421
0.161614507,0.256229602
0.172004054,0.261397192
0.172665538,0.271745325
0.173339159,0.287248096
0.17641597,0.297505569
0.177028905,0.292143708
0.160552491,0.281575403
0.163495791,0.265878361
0.161541683,0.244987826
0.159581505,0.234497228
0.162445913,0.239535305
0.160412912,0.2705538
0.15833743,0.260089105
0.158689412,0.254882661
0.161487065,0.249624411
0.169145715,0.270346578
0.171949436,0.26501062
0.172331762,0.275281044
0.165413488,0.259584002
0.163331938,0.264622079
0.158798648,0.254092628
0.151819688,0.253898358
0.15212919,0.258897581
0.145125955,0.274322644
0.15271785,0.284580117
0.16032795,0.274115422
0.163070985,0.279218256
0.165789745,0.273882298
0.173345228,0.304900793
0.178436834,0.30993887
0.185937699,0.320053878
0.188565429,0.319755996
0.183898629,0.314251671
0.191441974,0.31921204
0.189354355,0.313798373
0.189845917,0.318823499
0.19295914,0.313513444
0.208507049,0.308203388
0.217045655,0.302919235
0.238067496,0.308047972
0.244803709,0.30812568
0.259058993,0.318797596
0.271026393,0.28833601
0.268362251,0.268572243
0.258245793,0.2595581
0.250307985,0.250802984
0.249336999,0.262886598
0.245550154,0.269647205
0.231707539,0.260464695
0.22975343,0.240415998
0.225189797,0.2614749
0.220529066,0.266551831
0.213404458,0.276615034
0.20138851,0.276213542
0.189402904,0.265412112
0.182326846,0.254701342
0.175287199,0.24406828
0.158489146,0.25429985
0.153834483,0.259389732
0.141824604,0.259312024
0.137097117,0.254040823
0.137236696,0.238382635
0.134942742,0.233124385
0.13264272,0.248627156
0.137643296,0.258897581
0.135318999,0.258716262
0.135385754,0.237683262
0.140271026,0.237294721
0.130518688,0.242073771
0.123163472,0.231272341
0.123084579,0.236193856
0.118156826,0.251567114
0.118114346,0.235779413
0.118065796,0.235572191
0.11315625,0.240519608
0.105788896,0.235131845
0.115425929,0.235015283
0.117738089,0.214072942
0.127332642,0.219085116
0.153949788,0.224071388
0.200047336,0.244664042
0.27044987,0.244495674
0.360326737,0.218437549
0.474557139,0.213127493
0.613171421,0.21299798
0.756677044,0.275177434
0.888033208,0.358104958
0.978073928,0.47743874
1,0.596798425
0.93433709,0.679764803
0.800559531,0.736724861
0.627851512,0.710524271
0.440554433,0.611588872
0.287332884,0.455512097
0.170638605,0.294319536
0.105078862,0.153913899
0.088201916,0.091475418
0.09326318,0.106965239
0.110498176,0.169131741
0.135058047,0.194917888
0.145047062,0.231142828
0.147699067,0.251774336
0.135755943,0.25678651
0.114072618,0.256553385
0.09725029,0.245829664
0.08773463,0.209151427
0.083061761,0.193286018
0.085701628,0.187872351
0.081046965,0.203284464
0.081265437,0.229057659
0.086393456,0.223592188
0.084257287,0.218100813
0.082145393,0.217841786
0.082460963,0.228021551
0.082788671,0.21740144
0.083086035,0.227490546
0.08333485,0.221869658
0.083504773,0.205797026
0.085986855,0.189724395
0.083450155,0.184194167
0.085592392,0.204747967
0.080173078,0.214940683
0.084184463,0.214668704
0.082988937,0.219434803
0.086350975,0.218800186
0.091909868,0.233525877
0.092486391,0.227114956
0.088262603,0.210032119
0.081787342,0.182251464
0.078085459,0.169934725
0.077211572,0.157773403
0.076744285,0.166658032
0.074207585,0.175970056
0.0816599,0.175361343
0.089257863,0.169857017
0.089609846,0.169714552
0.106978353,0.18002383
0.109715319,0.185165518
0.109945928,0.185061907
0.110182606,0.179648241
0.103118685,0.153292234
0.096097244,0.121677978
0.084269424,0.10047661
0.082212148,0.110565715
0.089913279,0.125990779
0.097644753,0.13106771
0.107846172,0.12580946
0.118059728,0.130938196
0.125851888,0.141273377
0.123909917,0.136105787
0.129280682,0.125744703
0.129754037,0.115370668
0.122890382,0.110203077
0.12085738,0.089364348
0.123697514,0.078925556
0.121688787,0.078951458
0.124553195,0.094622598
0.132327149,0.084352173
0.142552843,0.079249339
0.1454658,0.084481687
0.148354483,0.094998187
0.148791426,0.100360048
0.146764493,0.084960887
0.147128613,0.069548775
0.145016719,0.054084857
0.138055965,0.059343107
0.138389742,0.064562503
0.138753861,0.069872559
0.14401539,0.07523442
0.149295125,0.059887064
0.152147396,0.070429467
0.155005735,0.075778376
0.157858005,0.091527224
0.16069207,0.10726312
0.161068327,0.107405585
0.161408172,0.09196757
0.159296278,0.081658291
0.152293043,0.086929493
0.147705136,0.097407139
0.145562899,0.113155986
0.148312002,0.118582604
0.158373842,0.129215666
0.168478162,0.155468062
0.181009947,0.176539916
0.188644322,0.213153396
0.196272629,0.218580013
0.199027801,0.213606693
0.201764767,0.208659276
0.204459252,0.224498783
0.197401399,0.224783712
0.192758874,0.240610268
